p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
HCK	2.52558073731806e-71	0.357983522606517	0.329	0.136	4.66222204108913e-67	4	HCK
RNU12	1.42012958957719e-70	0.403981961576994	0.301	0.12	2.62155922235948e-66	4	RNU12
NAGK	3.68036163096804e-70	0.292541745107148	0.257	0.092	6.793947570767e-66	4	NAGK
TM9SF2	1.62731290087784e-69	0.297803515019226	0.347	0.147	3.0040196150205e-65	4	TM9SF2
HERPUD1	3.28593266586373e-69	0.364748721760266	0.486	0.249	6.06583170118444e-65	4	HERPUD1
THEMIS2	4.03258130572906e-69	0.32516633789132	0.304	0.123	7.44414509037584e-65	4	THEMIS2
MRPL33	2.30638771530161e-68	0.473761442925603	0.657	0.433	4.25759172244676e-64	4	MRPL33
COX5B	4.06092878794556e-68	0.458904418152611	0.822	0.689	7.4964745425475e-64	4	COX5B
GPCPD1	5.58087868053167e-68	0.294674074953463	0.314	0.128	1.03023020442615e-63	4	GPCPD1
STK17B	7.52869263291128e-68	0.48777117141424	0.597	0.373	1.38979666003542e-63	4	STK17B
IFITM3	8.82003576396943e-68	1.04402478820101	0.431	0.236	1.62817860202876e-63	4	IFITM3
USP3	5.46645233737351e-67	0.271868719546789	0.287	0.111	1.00910710147915e-62	4	USP3
PGAM1	4.55845685374134e-66	0.440296362936099	0.562	0.341	8.41491135200652e-62	4	PGAM1
FAM49B	4.15963638772815e-65	0.467279835001313	0.616	0.408	7.67868877174616e-61	4	FAM49B
ISG15	5.78727186736485e-65	0.593039261958771	0.495	0.287	1.06833038671555e-60	4	ISG15
STAT1	7.34016218362911e-65	0.344155261759089	0.339	0.149	1.35499393909793e-60	4	STAT1
UQCRQ	3.9964140063311e-64	0.455006222601704	0.793	0.642	7.37738025568721e-60	4	UQCRQ
HIGD2A	7.6514197356225e-64	0.424502876954828	0.612	0.394	1.41245208319591e-59	4	HIGD2A
POLE4	1.41341931926407e-63	0.377699341222987	0.446	0.234	2.60917206336148e-59	4	POLE4
ATP6V0E1	3.49354159907507e-63	0.449941438325843	0.723	0.529	6.44907779189258e-59	4	ATP6V0E1
PET100	1.3506800822468e-61	0.430798152840619	0.649	0.437	2.49335543182759e-57	4	PET100
GNAQ	1.62978968656743e-61	0.308183863498176	0.367	0.172	3.00859176140347e-57	4	GNAQ
H3F3A1	2.31273640122498e-61	0.267671054755398	0.998	0.977	4.26931139666131e-57	4	H3F3A
AKIRIN2	3.82356094353037e-61	0.401015894866574	0.416	0.216	7.05829350175706e-57	4	AKIRIN2
ATP5J2	9.35821397293993e-61	0.432526148218449	0.814	0.688	1.72752629940471e-56	4	ATP5J2
NAAA	1.19299148909613e-60	0.33300875905661	0.3	0.13	2.20226228887145e-56	4	NAAA
TOMM71	1.45594620917042e-60	0.341812843445054	0.894	0.752	2.6876767021286e-56	4	TOMM7
MOB1A	7.41538649422066e-60	0.387901055746548	0.51	0.298	1.36888034683313e-55	4	MOB1A
RNF13	1.01851180359595e-59	0.263995688903353	0.292	0.121	1.88017278943812e-55	4	RNF13
HLA-DRB11	2.79677114139638e-59	0.812533051630208	0.929	0.761	5.16283952701772e-55	4	HLA-DRB1
TOB1	4.84707227170405e-59	0.254298946227521	0.254	0.098	8.94769541356567e-55	4	TOB1
RAP1A	1.32010215466904e-58	0.387023280305345	0.481	0.277	2.43690857751905e-54	4	RAP1A
JUND1	2.34493700094803e-58	0.530440701086275	0.736	0.575	4.32875370375005e-54	4	JUND
FXYD5	2.83013154619686e-58	0.421702638557406	0.786	0.608	5.22442283427941e-54	4	FXYD5
GNAI2	3.5511282526474e-58	0.430837078569493	0.557	0.35	6.5553827543871e-54	4	GNAI2
GAPDH1	3.7801103685646e-58	0.394349272640297	0.996	0.907	6.97808374037025e-54	4	GAPDH
KLF10	1.01202542967001e-57	0.307705496981928	0.308	0.136	1.86819894317085e-53	4	KLF10
FAM120A	3.13084238790854e-56	0.328569022992765	0.331	0.157	5.77953504807916e-52	4	FAM120A
LAMTOR1	6.58928731291128e-56	0.391782505843307	0.549	0.345	1.21638243796342e-51	4	LAMTOR1
VPS29	1.21049012678649e-55	0.397167363977812	0.52	0.321	2.23456477404786e-51	4	VPS29
PGD	2.82782418930132e-55	0.354659978071444	0.358	0.179	5.22016345345024e-51	4	PGD
LY6E	2.87282625670641e-54	0.530001844536869	0.606	0.413	5.30323726988003e-50	4	LY6E
JUNB1	5.98501356864992e-54	0.315072957473357	0.839	0.651	1.10483350477278e-49	4	JUNB
BID	6.582603683469e-54	0.36240445164707	0.356	0.179	1.21514863996838e-49	4	BID
MT-CO32	1.24337979341236e-53	0.330895899830168	1	0.995	2.29527909863922e-49	4	MT-CO3
EIF3K	1.87389999409913e-53	0.398551552112477	0.818	0.691	3.45921938910699e-49	4	EIF3K
WDR74	2.326597493923e-53	0.392187181631238	0.343	0.172	4.29489897378185e-49	4	WDR74
SERP1	2.80260150923721e-53	0.412618337781739	0.773	0.624	5.17360238605188e-49	4	SERP1
NDUFB2	3.30374873396413e-53	0.402337445365553	0.709	0.516	6.09872016289778e-49	4	NDUFB2
CANX	4.91458228149889e-53	0.370786144187567	0.513	0.312	9.07231889164695e-49	4	CANX
RTN4	7.84760853707875e-53	0.396401102443298	0.662	0.456	1.44866853594474e-48	4	RTN4
CNIH4	1.70521834339631e-52	0.268998139694712	0.281	0.123	3.14783306190959e-48	4	CNIH4
TPI1	2.2491583910203e-52	0.416720250219158	0.78	0.607	4.15194638982347e-48	4	TPI1
MRPL23	3.22840978341497e-52	0.351954920342094	0.445	0.253	5.95964446018403e-48	4	MRPL23
CTD-3252C9.4	3.79582111856182e-52	0.31615680419571	0.313	0.145	7.00708578486511e-48	4	CTD-3252C9.4
PCBP1	4.06195382304608e-52	0.401709229339039	0.77	0.632	7.49836675734306e-48	4	PCBP1
RAB1A	1.26842914722275e-51	0.313771385295196	0.37	0.19	2.3415202057732e-47	4	RAB1A
GAPT	2.61571708637812e-51	0.270579808049279	0.281	0.124	4.82861374145401e-47	4	GAPT
BNIP2	3.53010751435242e-51	0.351455063069234	0.456	0.264	6.51657847149457e-47	4	BNIP2
TMEM258	7.36664245906379e-51	0.416846400645671	0.733	0.584	1.35988219794318e-46	4	TMEM258
FYB1	1.22065879348687e-50	0.347727711044193	0.541	0.318	2.25333613277677e-46	4	FYB
TAGLN2	1.44553262793539e-50	0.37693952458394	0.55	0.34	2.66845323116873e-46	4	TAGLN2
ACTR3	4.10561370932488e-50	0.43883095426564	0.617	0.449	7.57896290741374e-46	4	ACTR3
EPSTI1	9.42512801279104e-50	0.36980478320441	0.438	0.251	1.73987863116123e-45	4	EPSTI1
SCPEP1	1.53661091802283e-49	0.312138398974434	0.357	0.183	2.83658375467015e-45	4	SCPEP1
ZFAS1	1.9076838266417e-48	0.354197125367836	0.792	0.634	3.52158434398059e-44	4	ZFAS1
MBNL1	2.55349220495075e-48	0.373458251967946	0.586	0.396	4.71374661033909e-44	4	MBNL1
GSTO1	9.56403971595469e-48	0.370795391519734	0.477	0.296	1.76552173156524e-43	4	GSTO1
ARL6IP5	1.25321791452002e-47	0.363686032726238	0.536	0.346	2.31344027020396e-43	4	ARL6IP5
ATP2B1	1.26629480457556e-47	0.310884354007268	0.357	0.185	2.33758020924648e-43	4	ATP2B1
CTSB	3.08680798542012e-47	0.373192506455758	0.446	0.269	5.69824754108554e-43	4	CTSB
USMG5	6.46672787548545e-46	0.37921083899516	0.756	0.62	1.19375796581461e-41	4	USMG5
SPCS3	8.67689734528988e-46	0.306238036523865	0.404	0.225	1.60175524994051e-41	4	SPCS3
CCDC88A	9.22292891847792e-46	0.259500009633884	0.31	0.151	1.70255267835102e-41	4	CCDC88A
ARPC4	1.26630582071586e-44	0.356793364989025	0.548	0.365	2.33760054504148e-40	4	ARPC4
RPS261	2.27456742469125e-44	0.315879656708842	0.965	0.871	4.19885146598005e-40	4	RPS26
C20orf27	3.64526488547087e-44	0.313204983563091	0.412	0.235	6.72915897857923e-40	4	C20orf27
RTN3	6.22465881108555e-44	0.305754358082894	0.359	0.194	1.14907201652639e-39	4	RTN3
RP11-386I14.4	6.5329933221952e-44	0.464256972973332	0.358	0.198	1.20599056727723e-39	4	RP11-386I14.4
PGLS	2.07007792793881e-43	0.336791613305142	0.486	0.307	3.82136385497504e-39	4	PGLS
DPYSL2	2.95473797094637e-43	0.279582994534797	0.324	0.167	5.45444629436701e-39	4	DPYSL2
IRS2	3.38540583641167e-43	0.280695303917918	0.3	0.148	6.24945917401594e-39	4	IRS2
ATP6V1F	6.8253033998678e-43	0.363473369188444	0.59	0.416	1.2599510076156e-38	4	ATP6V1F
RPL36A1	7.03850414289068e-43	0.373089509426152	0.987	0.902	1.29930786477762e-38	4	RPL36A
DNAJC15	7.06727086728922e-43	0.266847630390545	0.345	0.182	1.30461820210159e-38	4	DNAJC15
RPL121	9.98344115767002e-43	0.294192291898041	1	0.988	1.84294323770589e-38	4	RPL12
POMP	3.69229606671145e-42	0.364640482321099	0.761	0.638	6.81597853914934e-38	4	POMP
CYTIP	3.90604527781361e-42	0.277007693305658	0.296	0.145	7.21055958284393e-38	4	CYTIP
WDR83OS	4.05683523677463e-42	0.350995033067399	0.563	0.388	7.48891784708597e-38	4	WDR83OS
RPL171	8.93250854883426e-42	0.298423859723569	0.916	0.782	1.6489410781148e-37	4	RPL17
UQCRHL	1.24332676172623e-41	0.289899042641468	0.348	0.185	2.29518120214663e-37	4	UQCRHL
ATOX1	4.57151936212454e-41	0.312367037414475	0.433	0.262	8.4390247424819e-37	4	ATOX1
ENO11	7.43176130197175e-41	0.307490551866738	0.795	0.628	1.37190313634398e-36	4	ENO1
LAPTM4A	1.25229112073848e-40	0.351014905800342	0.541	0.368	2.31172940888324e-36	4	LAPTM4A
LGALS91	2.69687851117268e-40	0.270247343349662	0.417	0.243	4.97843773162476e-36	4	LGALS9
EIF3M	3.90670875155991e-40	0.354335706500535	0.604	0.445	7.21178435537959e-36	4	EIF3M
PKM	5.98993756058397e-40	0.345308731709163	0.719	0.54	1.1057424736838e-35	4	PKM
SCP2	1.03164580928513e-39	0.323396263356992	0.496	0.326	1.90441816394035e-35	4	SCP2
CALM2	3.5665274139821e-39	0.313554738107347	0.945	0.872	6.58380960621096e-35	4	CALM2
CAST1	7.97131886015039e-39	0.329896094433496	0.44	0.274	1.47150546158376e-34	4	CAST
IRF2BP2	1.12380947220604e-38	0.33509838971436	0.48	0.307	2.07455228569234e-34	4	IRF2BP2
SFT2D1	1.45127912780682e-38	0.279938025591327	0.471	0.295	2.67906126993139e-34	4	SFT2D1
IER5	2.04406492609436e-38	0.257470651046573	0.275	0.137	3.7733438535702e-34	4	IER5
REEP5	3.15154381804311e-38	0.289586482714856	0.379	0.222	5.81774988810757e-34	4	REEP5
ARF6	1.43996881403708e-37	0.369589435171773	0.663	0.518	2.65818243071245e-33	4	ARF6
PRDX3	1.45940069019767e-37	0.307096397562506	0.479	0.308	2.6940536741049e-33	4	PRDX3
CNPY3	1.49762165037162e-37	0.298455152976061	0.57	0.381	2.764609566586e-33	4	CNPY3
SLC25A3	2.94521183033717e-37	0.319089033309502	0.738	0.609	5.43686103880242e-33	4	SLC25A3
PTPN6	3.08367780059168e-37	0.264689046818089	0.443	0.268	5.69246921989224e-33	4	PTPN6
CTNNB1	3.75954350814831e-37	0.302430504482419	0.338	0.186	6.94011731604179e-33	4	CTNNB1
NDUFB9	4.8578225192945e-37	0.336038867393899	0.631	0.461	8.96754037061764e-33	4	NDUFB9
TXN	5.16202019217166e-37	0.361157648476131	0.683	0.536	9.52908927474889e-33	4	TXN
RGCC1	5.52664791505091e-37	0.325605197347995	0.321	0.173	1.0202192051184e-32	4	RGCC
TMBIM6	5.6462600996806e-37	0.348303165412247	0.646	0.502	1.04229961440104e-32	4	TMBIM6
UQCRH	8.5043379501779e-37	0.317509364192327	0.806	0.701	1.56990078560284e-32	4	UQCRH
COX17	4.39151862049384e-36	0.325295974467313	0.513	0.348	8.10674337343163e-32	4	COX17
NDUFA11	6.75467875320495e-36	0.324100349669709	0.644	0.504	1.24691369784163e-31	4	NDUFA11
CHMP4B	7.91598536612743e-36	0.284489856454573	0.427	0.266	1.46129089858712e-31	4	CHMP4B
PSMA2	3.83908609994735e-35	0.352282955431286	0.575	0.423	7.08695294050281e-31	4	PSMA2
PPA1	5.16529655442818e-35	0.316748853685547	0.461	0.296	9.53513743947441e-31	4	PPA1
ATG3	1.74225628398468e-34	0.303405368342393	0.406	0.257	3.21620510023572e-30	4	ATG3
AP3S1	3.89179274120538e-34	0.265746032488417	0.448	0.284	7.18424940026514e-30	4	AP3S1
NOP10	5.96001315096201e-34	0.365540373902659	0.643	0.505	1.10021842766759e-29	4	NOP10
CDC42SE1	6.8419503234718e-34	0.311831071093322	0.363	0.214	1.26302402971289e-29	4	CDC42SE1
RAB7A	1.16013142103779e-33	0.290123737596067	0.484	0.326	2.14160260323576e-29	4	RAB7A
RILPL2	1.32475640202212e-33	0.278209232070591	0.338	0.197	2.44550031813284e-29	4	RILPL2
ZEB21	1.59253880610554e-33	0.278303420025998	0.631	0.444	2.93982663607083e-29	4	ZEB2
RP5-1171I10.51	5.06950313553377e-33	0.308341781907164	0.477	0.313	9.35830278819534e-29	4	RP5-1171I10.5
TALDO1	1.03250354374583e-32	0.344133845976481	0.675	0.567	1.90600154175481e-28	4	TALDO1
PECAM1	1.50032989892429e-32	0.274063651648179	0.291	0.159	2.76960899341425e-28	4	PECAM1
RHOA1	2.79242924625684e-32	0.282738877389761	0.859	0.727	5.15482438859013e-28	4	RHOA
DDX21	7.13466959910066e-32	0.304087240529632	0.544	0.386	1.31706000799398e-27	4	DDX21
PTP4A2	9.5566681675727e-32	0.376970594067515	0.651	0.501	1.76416094373392e-27	4	PTP4A2
UBL5	1.58233882479165e-31	0.278201463852885	0.833	0.752	2.92099747056538e-27	4	UBL5
ATP5D	1.68553990163875e-31	0.319095371304679	0.699	0.576	3.11150665842513e-27	4	ATP5D
CD55	1.83787406567191e-31	0.274742724941406	0.344	0.204	3.39271552523034e-27	4	CD55
GSTK1	4.10346721652484e-31	0.270961363508737	0.5	0.343	7.57500048170486e-27	4	GSTK1
PRR131	4.75953303468464e-31	0.306201765564531	0.648	0.498	8.78609798202784e-27	4	PRR13
TRAPPC1	9.03431087315715e-31	0.281837345483428	0.586	0.43	1.66773378718481e-26	4	TRAPPC1
PRDX5	2.05146884716028e-30	0.302646565617787	0.555	0.408	3.78701149185788e-26	4	PRDX5
PSMB3	4.7344398487852e-30	0.290557521710944	0.636	0.497	8.73977596085747e-26	4	PSMB3
NDUFA3	5.61259285223471e-30	0.313576109481966	0.616	0.488	1.03608464052253e-25	4	NDUFA3
TMEM219	6.20092686817708e-30	0.255337710688811	0.388	0.244	1.14469109986549e-25	4	TMEM219
GADD45B	8.43939485893009e-30	0.304366635905899	0.448	0.297	1.55791229095849e-25	4	GADD45B
BST2	1.19073682719893e-29	0.299900915467979	0.562	0.41	2.19810018300923e-25	4	BST2
HLA-DQB11	1.8389998285549e-29	0.439891913978542	0.669	0.532	3.39479368351235e-25	4	HLA-DQB1
LRRFIP11	3.13486739842663e-29	0.29181093338389	0.688	0.533	5.78696521749556e-25	4	LRRFIP1
SNHG25	4.24868756027629e-29	0.333992592238111	0.578	0.424	7.84307723627002e-25	4	SNHG25
CLTA	5.95446031407452e-29	0.261740100251071	0.47	0.322	1.09919337397816e-24	4	CLTA
LSP11	7.17599530965139e-29	0.341987819743334	0.713	0.584	1.32468873416165e-24	4	LSP1
SEC61B	1.35681738794263e-28	0.308372028772852	0.631	0.512	2.50468489814209e-24	4	SEC61B
PPP1CB	1.8908866632935e-28	0.28653358203415	0.487	0.337	3.49057678043979e-24	4	PPP1CB
MT-ND5	1.90555099000128e-28	0.293661500003952	0.948	0.853	3.51764712754236e-24	4	MT-ND5
MYADM1	3.47230080564157e-28	0.250246701534209	0.441	0.289	6.40986728721435e-24	4	MYADM
NDUFB5	4.44501659342063e-28	0.278196902365952	0.43	0.292	8.20550063145448e-24	4	NDUFB5
RPS241	9.69179898522152e-28	0.254195019786377	1	0.988	1.78910609267189e-23	4	RPS24
IFITM2	7.48133523536551e-27	0.594946461825196	0.671	0.56	1.38105448444847e-22	4	IFITM2
PSMA4	8.30801171826884e-27	0.306012787695354	0.719	0.611	1.53365896319243e-22	4	PSMA4
GDI21	1.37949579931896e-26	0.294280295950459	0.639	0.506	2.5465492455428e-22	4	GDI2
HNRNPH1	1.51522418311289e-26	0.312005251283486	0.66	0.52	2.7971038420264e-22	4	HNRNPH1
H2AFY	3.12070049262126e-26	0.259536937995746	0.786	0.647	5.76081310937884e-22	4	H2AFY
ZNF901	3.13159229702171e-26	0.288610290845318	0.51	0.349	5.78091938030207e-22	4	ZNF90
TMEM59	4.48331820233693e-26	0.290745453822845	0.639	0.531	8.27620540151397e-22	4	TMEM59
LSM6	1.63311526982366e-25	0.262789120628558	0.485	0.351	3.01473078809447e-21	4	LSM6
COX5A	4.50844995008377e-25	0.264210646741369	0.585	0.45	8.32259860785464e-21	4	COX5A
DBI1	5.3989476252965e-25	0.261371503656355	0.717	0.594	9.96645731629734e-21	4	DBI
TMEM50A	6.47701866563725e-25	0.253452757993239	0.485	0.351	1.19565764567664e-20	4	TMEM50A
SOD21	7.07500430830552e-25	0.33350897918815	0.506	0.364	1.3060457953132e-20	4	SOD2
NAA38	1.26162521986506e-24	0.282605140456613	0.588	0.459	2.3289601558709e-20	4	NAA38
NDUFA4	7.86126326517499e-24	0.259121695612106	0.812	0.737	1.4511891987513e-19	4	NDUFA4
PSMA7	1.05263808748297e-23	0.270544965008617	0.762	0.669	1.94316990949356e-19	4	PSMA7
GLRX1	2.11026137959301e-23	0.269537856447294	0.513	0.384	3.8955425067287e-19	4	GLRX
DUSP61	2.38392392386802e-23	0.42791036383394	0.391	0.276	4.40072356346037e-19	4	DUSP6
PSME2	2.69533074315429e-23	0.297989959908837	0.644	0.528	4.97558055186281e-19	4	PSME2
ATP6AP2	6.39684347806166e-23	0.285511353462456	0.53	0.407	1.18085730605018e-18	4	ATP6AP2
ATP6V1G11	8.93274540135625e-23	0.251346621673823	0.764	0.664	1.64898480109036e-18	4	ATP6V1G1
ATP5G3	1.6731351209737e-22	0.274286870675789	0.71	0.613	3.08860743331745e-18	4	ATP5G3
IL1B	2.49757491195301e-22	0.50196466322852	0.393	0.285	4.61052328746526e-18	4	IL1B
DDT	1.99211133545744e-20	0.252765762623515	0.51	0.396	3.67743752525444e-16	4	DDT
GPX4	4.6754360848223e-18	0.250464185404956	0.662	0.581	8.63085501258196e-14	4	GPX4
SPINK2	0	1.20768420945248	0.342	0.024	0	5	SPINK2
PRSS57	0	0.992853134321853	0.417	0.04	0	5	PRSS57
KIAA0125	1.05939279310713e-230	0.842875564334652	0.354	0.051	1.95563909607577e-226	5	KIAA0125
NGFRAP1	6.34408414736333e-216	0.631025316618235	0.348	0.053	1.17111793360327e-211	5	NGFRAP1
RPLP01	5.51663003137291e-158	0.785411852799764	0.999	0.96	1.01836990379144e-153	5	RPLP0
RPS181	6.64151579198422e-158	0.724242304979701	1	0.998	1.22602381520029e-153	5	RPS18
RPS22	4.34405780429265e-147	0.679530966990167	1	0.991	8.01913070672423e-143	5	RPS2
C1QTNF4	5.22148313133633e-146	0.564064253662339	0.257	0.042	9.63885786044687e-142	5	C1QTNF4
RPL37A1	6.42695903803598e-139	0.69306939158724	1	0.989	1.18641663842144e-134	5	RPL37A
RPS61	4.95604861411858e-136	0.744743465223851	1	0.996	9.14886574166289e-132	5	RPS6
RPS81	2.34125380781205e-135	0.689061243379978	1	0.985	4.32195452922104e-131	5	RPS8
AKR1C3	2.92347500966791e-134	0.366368486627356	0.262	0.045	5.39673486784696e-130	5	AKR1C3
RPL33	1.52141229374879e-133	0.629959551483214	1	0.983	2.80852709426026e-129	5	RPL3
RPS31	1.17985663833972e-132	0.587413759269659	1	0.995	2.17801535437513e-128	5	RPS3
RPS242	1.2198317446746e-127	0.605569752893467	1	0.988	2.25180940066931e-123	5	RPS24
RPS231	3.54392226529776e-125	0.617631135283533	1	0.991	6.54208050173967e-121	5	RPS23
RPL51	1.24177902973772e-123	0.687626969144475	1	0.956	2.29232408889583e-119	5	RPL5
RPL122	3.92524174721489e-123	0.775412025761535	1	0.988	7.24599626535868e-119	5	RPL12
RPL7A1	3.38178871843425e-121	0.61107121015921	1	0.958	6.24278197422962e-117	5	RPL7A
RPLP12	2.5825348532047e-120	0.652146184638698	1	1	4.76735933901588e-116	5	RPLP1
RPS121	3.2797126187569e-119	0.586395890211056	1	1	6.05434949422523e-115	5	RPS12
HSP90AB11	3.95954917725511e-113	0.724981203552868	0.983	0.778	7.30932778121293e-109	5	HSP90AB1
NPM11	3.30190618275817e-111	0.790127139343377	0.99	0.863	6.09531881337158e-107	5	NPM1
RPS171	4.95042593505148e-111	0.700105268791638	1	0.992	9.13848627610502e-107	5	RPS17
RPS51	3.59343143283241e-110	0.575295906552528	1	0.98	6.63347442500863e-106	5	RPS5
RPL362	1.55167314616242e-109	0.709921221291338	1	0.986	2.86438862781583e-105	5	RPL36
MGST11	1.2480206403532e-108	0.422949278843125	0.26	0.053	2.30384610209201e-104	5	MGST1
RPL261	2.08546892024177e-108	0.656629547890281	1	0.965	3.84977562676632e-104	5	RPL26
RPL351	2.26559759082016e-106	0.581057293969045	1	0.985	4.18229315265401e-102	5	RPL35
RPL321	1.80267169929965e-105	0.552071415266596	1	0.998	3.32773195690715e-101	5	RPL32
RPL18A1	1.1881428584034e-104	0.499890661134862	1	0.998	2.19331171661267e-100	5	RPL18A
HINT1	1.64261982803484e-102	0.757552050493714	0.965	0.83	3.03227620255231e-98	5	HINT1
RP11-620J15.3	7.25569852582965e-102	0.732641424353344	0.461	0.171	1.33940194786815e-97	5	RP11-620J15.3
RPL35A1	1.47119331475979e-99	0.533017071740836	1	0.991	2.71582285904658e-95	5	RPL35A
RPL151	2.07899113592696e-98	0.501076370595477	1	0.986	3.83781763692117e-94	5	RPL15
RPL36A2	1.310266113561e-97	0.767449176931916	0.997	0.903	2.4187512456336e-93	5	RPL36A
RPS91	1.41285480365366e-97	0.50497651097731	1	0.982	2.60812996754465e-93	5	RPS9
RPL10A1	1.66563893566923e-96	0.515336845739991	1	0.971	3.07476947524539e-92	5	RPL10A
RPS71	5.0007736224115e-92	0.511771830550671	1	0.973	9.23142810697162e-88	5	RPS7
EGFL7	1.30988564430363e-89	0.404053012363917	0.322	0.092	2.4180488993845e-85	5	EGFL7
RPS151	1.7138349373032e-87	0.462634883025831	1	0.997	3.16373929426171e-83	5	RPS15
MIF1	5.40618617671233e-87	0.75618965886517	0.85	0.6	9.97981968221096e-83	5	MIF
RPS141	7.34160085446902e-86	0.455667870381756	1	0.997	1.35525951773498e-81	5	RPS14
RPL291	1.53600741048756e-85	0.45694724680049	1	0.986	2.83546967976004e-81	5	RPL29
RPL412	5.46489923584375e-85	0.586742434260213	1	0.997	1.00882039893676e-80	5	RPL41
RPL311	2.57201827774235e-84	0.520137561927655	1	0.987	4.74794574071238e-80	5	RPL31
RPL61	2.37633687630828e-83	0.499681633203639	1	0.966	4.38671787366509e-79	5	RPL6
RPL241	1.21386716683285e-81	0.516516322216956	0.999	0.95	2.24079878997344e-77	5	RPL24
RPS211	2.26549118073169e-81	0.591336149250798	0.997	0.946	4.1820967196307e-77	5	RPS21
RPS15A1	1.50669804803419e-80	0.522917295769517	1	0.999	2.78136459667112e-76	5	RPS15A
EEF1B21	3.9628406414705e-80	0.577711663616979	0.986	0.883	7.31540382415454e-76	5	EEF1B2
RPL141	1.44928685345594e-79	0.490023359387985	1	0.973	2.67538353147966e-75	5	RPL14
NME41	1.80205768993675e-77	0.472787369616918	0.472	0.195	3.32659849562324e-73	5	NME4
RPL27A1	6.7775348547941e-77	0.419011065100221	1	0.991	1.25113293419499e-72	5	RPL27A
NBEAL12	1.77427319280273e-76	1.20694592813285	0.844	0.686	3.27530831391384e-72	5	NBEAL1
TXN1	5.26339534808484e-76	0.615539250922293	0.785	0.535	9.71622781256461e-72	5	TXN
HNRNPA11	7.28076981841323e-76	0.585486501296979	1	0.914	1.34403010847908e-71	5	HNRNPA1
RPL371	1.03222000763928e-75	0.544979254999996	1	0.988	1.9054781341021e-71	5	RPL37
RPS281	3.97229592349133e-72	0.44860571474839	1	0.994	7.33285827476499e-68	5	RPS28
GNB2L12	1.30376132399421e-71	0.483707048896862	1	0.94	2.40674340409331e-67	5	GNB2L1
ANKRD28	1.77021428083291e-71	0.736769103760497	0.624	0.337	3.26781556241755e-67	5	ANKRD28
RPL221	9.99740806289819e-71	0.449926375078453	0.999	0.95	1.84552152841101e-66	5	RPL22
RPL111	1.02835481481744e-70	0.399722109913837	1	0.997	1.898342988153e-66	5	RPL11
RPL71	1.1528266162348e-70	0.502660640020409	1	0.993	2.12811793356944e-66	5	RPL7
RPL81	1.15744740863179e-70	0.447145930417509	1	0.989	2.13664791633429e-66	5	RPL8
RPSA1	1.42721918795245e-70	0.437898072860689	1	0.951	2.63464662096023e-66	5	RPSA
RPL42	1.6563617080758e-70	0.47340502126556	0.994	0.949	3.05764371310793e-66	5	RPL4
SMIM24	2.00673242830928e-68	0.43092574883169	0.33	0.116	3.70442806265892e-64	5	SMIM24
LINC001521	2.97253453908483e-68	0.45132303613441	0.277	0.086	5.4872987591506e-64	5	LINC00152
EIF3E1	5.36529190851251e-68	0.581436794838265	0.967	0.831	9.90432886311409e-64	5	EIF3E
RPS191	7.57195295000755e-68	0.41178158913497	1	0.996	1.39778251457139e-63	5	RPS19
RPL172	3.14305460340828e-67	0.731073657158357	0.931	0.785	5.80207879789168e-63	5	RPL17
HSPD1	3.23694452402971e-66	0.577311945930428	0.709	0.432	5.97539959135884e-62	5	HSPD1
RPL231	5.4957727132191e-66	0.465543192674545	1	0.928	1.01451964286025e-61	5	RPL23
RPS3A1	2.37326544058732e-65	0.404576874273038	1	0.996	4.38104800332419e-61	5	RPS3A
EBPL	2.51191951906112e-65	0.466664016879336	0.474	0.221	4.63700343218682e-61	5	EBPL
RPS291	1.91824843678277e-64	0.352469384281362	1	0.999	3.541086614301e-60	5	RPS29
RPS27A1	2.30257945641613e-64	0.370719541721745	1	0.998	4.25056167654418e-60	5	RPS27A
ATP5G21	1.29128255126167e-63	0.478661489811848	0.973	0.846	2.38370758962904e-59	5	ATP5G2
HMGA1	1.67086398252283e-62	0.534182973985928	0.67	0.388	3.08441491173714e-58	5	HMGA1
BTF3	1.1578545598724e-60	0.412082710083655	0.994	0.951	2.13739951752445e-56	5	BTF3
ZFAS11	1.65397794833274e-60	0.649908150285911	0.823	0.637	3.05324329262223e-56	5	ZFAS1
NCL	9.35831119928474e-59	0.541978501266692	0.922	0.728	1.72754424738796e-54	5	NCL
HSPB1	5.76384474317857e-58	0.505625559913265	0.689	0.408	1.06400573959076e-53	5	HSPB1
LDHB1	1.72600146847772e-57	0.54232162928025	0.864	0.684	3.18619871080988e-53	5	LDHB
IMPDH2	1.77441260560042e-57	0.457725806250285	0.583	0.316	3.27556566993837e-53	5	IMPDH2
RPL131	2.01155337751417e-57	0.348943867357925	1	0.999	3.71332753489116e-53	5	RPL13
RPS201	1.56269307655271e-56	0.425775549515461	1	0.97	2.8847314193163e-52	5	RPS20
HMGN5	6.09821546208046e-56	0.331059019547479	0.263	0.088	1.12573057430005e-51	5	HMGN5
SNRPE	6.49194561945144e-56	0.476910302728238	0.778	0.54	1.19841316135074e-51	5	SNRPE
RPS131	7.89636642657542e-56	0.367196650650575	1	0.974	1.45766924234582e-51	5	RPS13
AC090498.12	1.08901313967137e-55	0.733123683624982	0.863	0.728	2.01031825583334e-51	5	AC090498.1
